img_name,masked_image,binary_image,clone,rep,tuber,sprouting,hollow_heart,IBS,bruise,cracks,stemend_browning,anthocyanin,vascular_discoloration,greening,unknow_defect
176_1_9,176_1_9_masked.jpg,176_1_9_binary.jpg,176,1,9,0,1,0,1,1,0,0,0,0,0
176_1_10,176_1_10_masked.jpg,176_1_10_binary.jpg,176,1,10,0,0,0,0,0,0,0,0,0,0
176_2_1,176_2_1_masked.jpg,176_2_1_binary.jpg,176,2,1,0,0,0,1,0,1,0,0,0,0
176_2_2,176_2_2_masked.jpg,176_2_2_binary.jpg,176,2,2,0,1,0,1,0,0,0,0,0,0
176_2_3,176_2_3_masked.jpg,176_2_3_binary.jpg,176,2,3,0,0,0,0,0,0,0,0,0,0
176_2_4,176_2_4_masked.jpg,176_2_4_binary.jpg,176,2,4,0,0,0,0,0,0,0,0,0,0
176_2_5,176_2_5_masked.jpg,176_2_5_binary.jpg,176,2,5,0,0,0,1,0,1,0,0,0,0
177_1_6,177_1_6_masked.jpg,177_1_6_binary.jpg,177,1,6,0,0,0,0,0,0,0,0,0,0
177_1_7,177_1_7_masked.jpg,177_1_7_binary.jpg,177,1,7,0,0,0,0,0,0,0,0,0,0
177_1_8,177_1_8_masked.jpg,177_1_8_binary.jpg,177,1,8,0,0,0,0,0,0,0,0,0,0
177_1_9,177_1_9_masked.jpg,177_1_9_binary.jpg,177,1,9,0,0,0,0,0,0,0,0,0,0
177_1_10,177_1_10_masked.jpg,177_1_10_binary.jpg,177,1,10,0,0,0,0,0,0,0,0,0,0
177_2_1,177_2_1_masked.jpg,177_2_1_binary.jpg,177,2,1,0,0,0,0,0,0,0,0,1,0
177_2_2,177_2_2_masked.jpg,177_2_2_binary.jpg,177,2,2,0,0,0,0,0,0,0,0,0,0
177_2_3,177_2_3_masked.jpg,177_2_3_binary.jpg,177,2,3,0,0,0,0,0,0,0,0,0,0
177_2_4,177_2_4_masked.jpg,177_2_4_binary.jpg,177,2,4,0,0,0,0,0,0,0,0,0,0
177_2_5,177_2_5_masked.jpg,177_2_5_binary.jpg,177,2,5,0,0,1,0,0,0,0,0,0,0
178_1_6,178_1_6_masked.jpg,178_1_6_binary.jpg,178,1,6,0,1,0,0,0,0,0,0,0,0
178_1_7,178_1_7_masked.jpg,178_1_7_binary.jpg,178,1,7,0,0,0,0,1,0,0,0,0,0
178_1_8,178_1_8_masked.jpg,178_1_8_binary.jpg,178,1,8,0,0,0,0,0,0,0,0,0,0
178_1_9,178_1_9_masked.jpg,178_1_9_binary.jpg,178,1,9,0,0,0,0,0,0,0,0,0,0
178_1_10,178_1_10_masked.jpg,178_1_10_binary.jpg,178,1,10,1,0,0,1,1,0,0,0,0,0
178_2_1,178_2_1_masked.jpg,178_2_1_binary.jpg,178,2,1,0,0,0,0,0,0,0,0,0,0
178_2_2,178_2_2_masked.jpg,178_2_2_binary.jpg,178,2,2,0,0,0,0,0,0,0,0,0,0
178_2_3,178_2_3_masked.jpg,178_2_3_binary.jpg,178,2,3,0,0,0,0,0,0,0,0,0,0
178_2_4,178_2_4_masked.jpg,178_2_4_binary.jpg,178,2,4,0,0,1,0,1,0,0,0,0,0
178_2_5,178_2_5_masked.jpg,178_2_5_binary.jpg,178,2,5,0,0,0,1,0,0,0,0,0,0
179_1_6,179_1_6_masked.jpg,179_1_6_binary.jpg,179,1,6,0,0,0,0,0,0,0,0,0,0
179_1_7,179_1_7_masked.jpg,179_1_7_binary.jpg,179,1,7,0,0,0,0,0,0,0,0,0,0
179_1_8,179_1_8_masked.jpg,179_1_8_binary.jpg,179,1,8,0,0,0,0,0,0,0,0,0,0
179_1_9,179_1_9_masked.jpg,179_1_9_binary.jpg,179,1,9,0,0,0,0,0,0,0,0,0,0
179_1_10,179_1_10_masked.jpg,179_1_10_binary.jpg,179,1,10,0,0,0,0,0,0,0,0,0,0
179_2_1,179_2_1_masked.jpg,179_2_1_binary.jpg,179,2,1,0,0,0,0,0,0,0,0,0,0
179_2_2,179_2_2_masked.jpg,179_2_2_binary.jpg,179,2,2,0,0,0,0,0,0,0,0,0,0
179_2_3,179_2_3_masked.jpg,179_2_3_binary.jpg,179,2,3,0,0,0,0,0,0,0,0,0,0
179_2_4,179_2_4_masked.jpg,179_2_4_binary.jpg,179,2,4,0,0,0,0,0,0,0,0,0,0
179_2_5,179_2_5_masked.jpg,179_2_5_binary.jpg,179,2,5,0,0,0,0,0,0,0,0,0,0
180_1_6,180_1_6_masked.jpg,180_1_6_binary.jpg,180,1,6,0,0,0,1,0,0,0,0,0,0
180_1_7,180_1_7_masked.jpg,180_1_7_binary.jpg,180,1,7,0,0,0,0,0,0,0,0,0,0
180_1_8,180_1_8_masked.jpg,180_1_8_binary.jpg,180,1,8,0,1,0,0,0,0,0,0,0,0
180_1_9,180_1_9_masked.jpg,180_1_9_binary.jpg,180,1,9,0,0,0,0,0,0,0,0,0,0
180_1_10,180_1_10_masked.jpg,180_1_10_binary.jpg,180,1,10,0,0,0,0,0,0,0,0,0,0
180_2_1,180_2_1_masked.jpg,180_2_1_binary.jpg,180,2,1,0,0,0,0,0,0,0,0,0,0
180_2_2,180_2_2_masked.jpg,180_2_2_binary.jpg,180,2,2,0,0,0,0,0,0,0,0,0,0
180_2_3,180_2_3_masked.jpg,180_2_3_binary.jpg,180,2,3,0,0,0,0,0,0,0,0,0,0
180_2_4,180_2_4_masked.jpg,180_2_4_binary.jpg,180,2,4,0,0,0,0,0,0,0,0,0,0
180_2_5,180_2_5_masked.jpg,180_2_5_binary.jpg,180,2,5,0,0,0,0,0,0,0,0,0,0
181_1_6,181_1_6_masked.jpg,181_1_6_binary.jpg,181,1,6,0,0,1,0,0,0,0,0,0,0
181_1_7,181_1_7_masked.jpg,181_1_7_binary.jpg,181,1,7,0,0,1,0,0,0,0,0,0,0
181_1_8,181_1_8_masked.jpg,181_1_8_binary.jpg,181,1,8,0,0,1,1,0,0,0,0,0,0
181_1_9,181_1_9_masked.jpg,181_1_9_binary.jpg,181,1,9,0,0,1,0,0,0,0,0,0,0
181_1_10,181_1_10_masked.jpg,181_1_10_binary.jpg,181,1,10,0,0,1,0,0,0,0,0,0,0
181_2_1,181_2_1_masked.jpg,181_2_1_binary.jpg,181,2,1,0,0,0,0,0,0,0,0,0,0
181_2_2,181_2_2_masked.jpg,181_2_2_binary.jpg,181,2,2,0,0,0,0,0,0,0,1,0,0
181_2_3,181_2_3_masked.jpg,181_2_3_binary.jpg,181,2,3,0,0,0,0,0,0,0,1,0,0
181_2_4,181_2_4_masked.jpg,181_2_4_binary.jpg,181,2,4,0,0,0,0,0,0,0,0,0,0
181_2_5,181_2_5_masked.jpg,181_2_5_binary.jpg,181,2,5,0,0,0,1,0,0,0,0,0,0
182_1_6,182_1_6_masked.jpg,182_1_6_binary.jpg,182,1,6,0,0,0,0,0,0,0,0,0,0
182_1_7,182_1_7_masked.jpg,182_1_7_binary.jpg,182,1,7,0,0,0,0,0,0,0,0,0,0
182_1_8,182_1_8_masked.jpg,182_1_8_binary.jpg,182,1,8,0,0,1,0,0,0,0,0,0,0
182_1_9,182_1_9_masked.jpg,182_1_9_binary.jpg,182,1,9,0,0,0,1,0,0,0,0,0,0
182_1_10,182_1_10_masked.jpg,182_1_10_binary.jpg,182,1,10,0,0,0,0,0,0,0,1,0,0
182_2_1,182_2_1_masked.jpg,182_2_1_binary.jpg,182,2,1,0,0,0,0,0,0,0,0,0,0
182_2_2,182_2_2_masked.jpg,182_2_2_binary.jpg,182,2,2,0,0,0,0,0,0,0,0,0,0
182_2_3,182_2_3_masked.jpg,182_2_3_binary.jpg,182,2,3,0,0,0,0,0,0,0,0,0,0
182_2_4,182_2_4_masked.jpg,182_2_4_binary.jpg,182,2,4,0,0,0,0,0,0,0,0,0,0
182_2_5,182_2_5_masked.jpg,182_2_5_binary.jpg,182,2,5,0,1,0,0,0,0,0,0,0,0
183_1_6,183_1_6_masked.jpg,183_1_6_binary.jpg,183,1,6,0,0,0,0,0,0,0,0,0,0
183_1_7,183_1_7_masked.jpg,183_1_7_binary.jpg,183,1,7,0,0,0,0,0,0,0,0,0,0
183_1_8,183_1_8_masked.jpg,183_1_8_binary.jpg,183,1,8,0,0,0,0,0,0,0,0,0,0
183_1_9,183_1_9_masked.jpg,183_1_9_binary.jpg,183,1,9,0,0,0,0,0,0,0,0,0,0
183_1_10,183_1_10_masked.jpg,183_1_10_binary.jpg,183,1,10,0,0,0,0,1,0,0,1,0,0
183_2_1,183_2_1_masked.jpg,183_2_1_binary.jpg,183,2,1,0,0,0,1,0,1,0,0,0,0
183_2_2,183_2_2_masked.jpg,183_2_2_binary.jpg,183,2,2,0,0,0,0,0,0,0,0,0,0
183_2_3,183_2_3_masked.jpg,183_2_3_binary.jpg,183,2,3,0,0,0,1,1,1,0,0,0,0
183_2_4,183_2_4_masked.jpg,183_2_4_binary.jpg,183,2,4,0,0,0,0,0,0,0,0,0,0
183_2_5,183_2_5_masked.jpg,183_2_5_binary.jpg,183,2,5,0,0,0,0,0,0,0,0,0,0
184_1_6,184_1_6_masked.jpg,184_1_6_binary.jpg,184,1,6,0,0,0,1,0,1,0,0,0,0
184_1_7,184_1_7_masked.jpg,184_1_7_binary.jpg,184,1,7,0,0,0,0,0,0,0,1,0,0
184_1_8,184_1_8_masked.jpg,184_1_8_binary.jpg,184,1,8,0,0,0,1,0,1,0,1,0,0
184_1_9,184_1_9_masked.jpg,184_1_9_binary.jpg,184,1,9,0,0,0,0,0,0,0,1,0,0
184_1_10,184_1_10_masked.jpg,184_1_10_binary.jpg,184,1,10,0,1,0,0,0,0,0,0,0,0
184_2_1,184_2_1_masked.jpg,184_2_1_binary.jpg,184,2,1,0,0,0,0,0,0,0,1,0,0
184_2_2,184_2_2_masked.jpg,184_2_2_binary.jpg,184,2,2,0,0,0,0,0,1,0,0,0,0
184_2_3,184_2_3_masked.jpg,184_2_3_binary.jpg,184,2,3,0,0,0,0,0,1,0,0,0,0
184_2_4,184_2_4_masked.jpg,184_2_4_binary.jpg,184,2,4,0,0,0,0,0,0,0,0,0,0
184_2_5,184_2_5_masked.jpg,184_2_5_binary.jpg,184,2,5,0,0,0,0,0,0,0,0,0,0
185_1_6,185_1_6_masked.jpg,185_1_6_binary.jpg,185,1,6,0,0,0,0,0,0,0,0,0,0
185_1_7,185_1_7_masked.jpg,185_1_7_binary.jpg,185,1,7,0,0,0,0,0,0,0,0,0,0
185_1_8,185_1_8_masked.jpg,185_1_8_binary.jpg,185,1,8,0,0,0,0,0,0,0,0,0,0
185_1_9,185_1_9_masked.jpg,185_1_9_binary.jpg,185,1,9,0,0,0,0,0,0,0,0,0,0
185_1_10,185_1_10_masked.jpg,185_1_10_binary.jpg,185,1,10,0,0,0,0,0,0,0,0,0,0
185_2_1,185_2_1_masked.jpg,185_2_1_binary.jpg,185,2,1,0,0,0,0,0,0,0,0,0,0
185_2_2,185_2_2_masked.jpg,185_2_2_binary.jpg,185,2,2,0,0,0,0,0,0,0,0,0,0
185_2_3,185_2_3_masked.jpg,185_2_3_binary.jpg,185,2,3,0,0,0,0,0,0,0,0,0,0
185_2_4,185_2_4_masked.jpg,185_2_4_binary.jpg,185,2,4,0,0,0,0,0,0,0,0,0,0
185_2_5,185_2_5_masked.jpg,185_2_5_binary.jpg,185,2,5,0,0,0,0,0,0,0,0,0,0
186_1_6,186_1_6_masked.jpg,186_1_6_binary.jpg,186,1,6,0,0,0,0,1,0,0,0,0,0
186_1_7,186_1_7_masked.jpg,186_1_7_binary.jpg,186,1,7,0,0,0,0,1,0,0,0,0,0
186_1_8,186_1_8_masked.jpg,186_1_8_binary.jpg,186,1,8,0,0,0,0,0,0,0,0,0,0
186_1_9,186_1_9_masked.jpg,186_1_9_binary.jpg,186,1,9,0,0,0,0,0,0,0,1,0,0
186_1_10,186_1_10_masked.jpg,186_1_10_binary.jpg,186,1,10,0,0,0,0,1,0,0,0,0,0
186_2_1,186_2_1_masked.jpg,186_2_1_binary.jpg,186,2,1,0,0,0,0,0,0,0,0,0,0
186_2_2,186_2_2_masked.jpg,186_2_2_binary.jpg,186,2,2,0,0,0,0,0,0,0,0,0,0
186_2_3,186_2_3_masked.jpg,186_2_3_binary.jpg,186,2,3,0,0,0,0,0,0,0,0,0,0
186_2_4,186_2_4_masked.jpg,186_2_4_binary.jpg,186,2,4,0,0,0,0,0,0,0,1,0,0
186_2_5,186_2_5_masked.jpg,186_2_5_binary.jpg,186,2,5,0,0,0,0,0,0,0,0,0,0
187_1_6,187_1_6_masked.jpg,187_1_6_binary.jpg,187,1,6,0,0,0,0,0,0,0,0,0,0
187_1_7,187_1_7_masked.jpg,187_1_7_binary.jpg,187,1,7,0,0,0,0,0,0,0,0,0,0
187_1_8,187_1_8_masked.jpg,187_1_8_binary.jpg,187,1,8,0,0,0,0,0,0,0,0,0,0
187_1_9,187_1_9_masked.jpg,187_1_9_binary.jpg,187,1,9,0,0,0,0,0,0,0,1,0,0
187_1_10,187_1_10_masked.jpg,187_1_10_binary.jpg,187,1,10,0,0,0,0,0,0,0,0,0,0
187_2_1,187_2_1_masked.jpg,187_2_1_binary.jpg,187,2,1,0,1,1,1,0,1,0,0,0,0
187_2_2,187_2_2_masked.jpg,187_2_2_binary.jpg,187,2,2,0,0,0,0,0,0,0,0,0,0
187_2_3,187_2_3_masked.jpg,187_2_3_binary.jpg,187,2,3,0,1,0,0,0,0,1,0,0,0
187_2_4,187_2_4_masked.jpg,187_2_4_binary.jpg,187,2,4,0,0,0,1,0,1,0,0,0,0
187_2_5,187_2_5_masked.jpg,187_2_5_binary.jpg,187,2,5,0,0,0,1,0,1,0,0,0,0
188_1_6,188_1_6_masked.jpg,188_1_6_binary.jpg,188,1,6,0,0,1,0,0,0,0,0,0,0
188_1_7,188_1_7_masked.jpg,188_1_7_binary.jpg,188,1,7,0,0,0,0,0,0,0,0,0,0
188_1_8,188_1_8_masked.jpg,188_1_8_binary.jpg,188,1,8,0,0,0,0,0,0,0,0,0,0
188_1_9,188_1_9_masked.jpg,188_1_9_binary.jpg,188,1,9,0,0,0,0,0,0,0,0,0,0
188_1_10,188_1_10_masked.jpg,188_1_10_binary.jpg,188,1,10,0,0,0,0,0,0,1,0,0,0
188_2_1,188_2_1_masked.jpg,188_2_1_binary.jpg,188,2,1,0,0,0,1,0,1,0,0,0,0
188_2_2,188_2_2_masked.jpg,188_2_2_binary.jpg,188,2,2,0,0,0,0,0,0,0,0,0,0
188_2_3,188_2_3_masked.jpg,188_2_3_binary.jpg,188,2,3,0,0,0,0,0,0,0,0,0,0
188_2_4,188_2_4_masked.jpg,188_2_4_binary.jpg,188,2,4,0,0,0,0,0,0,0,0,0,0
188_2_5,188_2_5_masked.jpg,188_2_5_binary.jpg,188,2,5,0,0,0,1,0,1,1,0,0,0
189_1_6,189_1_6_masked.jpg,189_1_6_binary.jpg,189,1,6,0,0,0,0,0,0,0,1,0,0
189_1_7,189_1_7_masked.jpg,189_1_7_binary.jpg,189,1,7,0,0,0,0,0,0,0,0,0,0
189_1_8,189_1_8_masked.jpg,189_1_8_binary.jpg,189,1,8,0,0,0,0,0,0,0,0,0,0
189_1_9,189_1_9_masked.jpg,189_1_9_binary.jpg,189,1,9,0,0,0,0,0,0,0,0,0,0
189_1_10,189_1_10_masked.jpg,189_1_10_binary.jpg,189,1,10,0,0,0,0,0,0,0,0,0,0
189_2_1,189_2_1_masked.jpg,189_2_1_binary.jpg,189,2,1,0,0,0,0,0,0,0,0,0,0
189_2_2,189_2_2_masked.jpg,189_2_2_binary.jpg,189,2,2,0,0,0,0,0,0,0,0,0,0
189_2_3,189_2_3_masked.jpg,189_2_3_binary.jpg,189,2,3,0,0,0,0,0,0,0,0,0,0
189_2_4,189_2_4_masked.jpg,189_2_4_binary.jpg,189,2,4,0,0,0,0,0,0,0,0,0,0
189_2_5,189_2_5_masked.jpg,189_2_5_binary.jpg,189,2,5,0,0,0,0,0,0,0,0,0,0
190_1_6,190_1_6_masked.jpg,190_1_6_binary.jpg,190,1,6,0,0,0,1,0,1,0,0,0,0
190_1_7,190_1_7_masked.jpg,190_1_7_binary.jpg,190,1,7,0,0,1,0,0,0,0,0,0,0
190_1_8,190_1_8_masked.jpg,190_1_8_binary.jpg,190,1,8,0,0,0,0,0,0,0,0,0,0
190_1_9,190_1_9_masked.jpg,190_1_9_binary.jpg,190,1,9,0,1,0,0,0,0,0,0,0,0
190_1_10,190_1_10_masked.jpg,190_1_10_binary.jpg,190,1,10,0,0,0,0,0,0,0,0,0,0
190_2_1,190_2_1_masked.jpg,190_2_1_binary.jpg,190,2,1,0,0,0,0,0,0,0,0,0,0
190_2_2,190_2_2_masked.jpg,190_2_2_binary.jpg,190,2,2,0,0,1,0,0,0,0,0,1,0
190_2_3,190_2_3_masked.jpg,190_2_3_binary.jpg,190,2,3,0,0,1,0,0,0,0,0,0,0
190_2_4,190_2_4_masked.jpg,190_2_4_binary.jpg,190,2,4,0,0,1,0,0,0,0,0,0,0
190_2_5,190_2_5_masked.jpg,190_2_5_binary.jpg,190,2,5,0,0,1,0,0,0,0,0,0,0
191_1_6,191_1_6_masked.jpg,191_1_6_binary.jpg,191,1,6,0,0,0,0,0,1,0,0,0,0
191_1_7,191_1_7_masked.jpg,191_1_7_binary.jpg,191,1,7,0,0,0,0,0,1,0,0,0,0
191_1_8,191_1_8_masked.jpg,191_1_8_binary.jpg,191,1,8,0,0,0,0,0,0,0,0,0,0
191_1_9,191_1_9_masked.jpg,191_1_9_binary.jpg,191,1,9,0,0,0,0,0,1,0,0,0,0
191_1_10,191_1_10_masked.jpg,191_1_10_binary.jpg,191,1,10,0,0,0,0,0,1,0,0,0,0
191_2_1,191_2_1_masked.jpg,191_2_1_binary.jpg,191,2,1,0,0,0,0,0,0,0,0,0,0
191_2_2,191_2_2_masked.jpg,191_2_2_binary.jpg,191,2,2,0,0,0,0,0,0,0,0,0,0
191_2_3,191_2_3_masked.jpg,191_2_3_binary.jpg,191,2,3,0,0,0,0,0,0,0,0,0,0
191_2_4,191_2_4_masked.jpg,191_2_4_binary.jpg,191,2,4,0,0,0,0,1,0,0,0,0,0
191_2_5,191_2_5_masked.jpg,191_2_5_binary.jpg,191,2,5,0,0,0,0,0,0,0,0,0,0
192_1_6,192_1_6_masked.jpg,192_1_6_binary.jpg,192,1,6,0,0,0,0,0,0,0,0,0,0
192_1_7,192_1_7_masked.jpg,192_1_7_binary.jpg,192,1,7,0,0,0,0,0,0,0,0,0,0
192_1_8,192_1_8_masked.jpg,192_1_8_binary.jpg,192,1,8,0,0,0,0,0,0,0,0,0,0
192_1_9,192_1_9_masked.jpg,192_1_9_binary.jpg,192,1,9,0,0,1,0,0,0,0,0,0,1
192_1_10,192_1_10_masked.jpg,192_1_10_binary.jpg,192,1,10,0,0,1,0,0,0,0,0,0,x
192_2_1,192_2_1_masked.jpg,192_2_1_binary.jpg,192,2,1,0,0,1,0,0,0,0,1,0,1
192_2_2,192_2_2_masked.jpg,192_2_2_binary.jpg,192,2,2,0,0,1,0,0,0,0,0,0,1
192_2_3,192_2_3_masked.jpg,192_2_3_binary.jpg,192,2,3,0,0,1,0,0,0,0,0,0,1
192_2_4,192_2_4_masked.jpg,192_2_4_binary.jpg,192,2,4,0,0,1,0,0,0,0,0,0,1
192_2_5,192_2_5_masked.jpg,192_2_5_binary.jpg,192,2,5,0,0,1,0,0,0,0,0,0,1
193_1_6,193_1_6_masked.jpg,193_1_6_binary.jpg,193,1,6,0,0,0,1,0,0,0,0,0,1
193_1_7,193_1_7_masked.jpg,193_1_7_binary.jpg,193,1,7,0,0,1,0,0,0,0,0,0,1
193_1_8,193_1_8_masked.jpg,193_1_8_binary.jpg,193,1,8,0,0,0,1,0,0,0,0,0,1
193_1_9,193_1_9_masked.jpg,193_1_9_binary.jpg,193,1,9,0,0,1,1,0,0,0,0,0,1
193_1_10,193_1_10_masked.jpg,193_1_10_binary.jpg,193,1,10,0,0,0,1,0,0,0,0,0,1
193_2_1,193_2_1_masked.jpg,193_2_1_binary.jpg,193,2,1,0,0,0,0,0,0,0,0,0,0
193_2_2,193_2_2_masked.jpg,193_2_2_binary.jpg,193,2,2,0,0,0,0,0,0,0,0,0,0
193_2_3,193_2_3_masked.jpg,193_2_3_binary.jpg,193,2,3,0,0,0,0,0,0,0,0,0,0
193_2_4,193_2_4_masked.jpg,193_2_4_binary.jpg,193,2,4,0,0,0,0,0,0,0,0,0,0
193_2_5,193_2_5_masked.jpg,193_2_5_binary.jpg,193,2,5,0,0,0,0,0,0,0,0,0,0
